post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,11372,1979 52,Le colombe dal viso di fanciulla… / (The Girls-face Doves),1979 + 1979,"brass, cellophane and plaster",115 x 83 x 63 cm,Sculptures,,, ,1979_52.jpg,11372,1372,publish
catalogo,11373,1980 24,Preludio VI / (Prelude VI),1980,silver and nickel-plated brass ,"40 x 16 x 16,5 cm",Sculptures,,,Edition of 60 + 5 AP + 1 gold AP ,1980_24.jpg,11373,1373,publish
catalogo,11374,1980 27,L'uscita delle Valchirie / (The Exit of the Valkyries),1980,brass and painted fabric,"64,5 x 59 x 38 cm ",Sculptures,,, ,1980_27.jpg,11374,1374,publish
catalogo,11375,1980 32,Intermezzo ,1980,brass,"51,5 x 26 x 12 cm",Sculptures,,,,1980_32.jpg,11375,1375,publish
catalogo,11376,1982 4,Concerto per cinque arpe e un tamburo / (Concert for Five Harps and a Drum),1982,"brass, burned fabric and painted paper",120 x 63 x 35 cm,Sculptures,,,,1982_4.jpg,11376,1376,publish
catalogo,11377,1984 19,Gli dei se ne vanno / (Gods are Leaving),1984,"painted terracotta, brass, refractory and fabric","44 x 30,7 x 8 cm",Scultura,teatrino,,  ,1984_19.jpg,11377,1377,publish
catalogo,11379,1986 1,Carro del vento (Cart of Wind),1986,brass  ,"42 x 59,5 x 18 cm",Sculptures,,,Edition of 2,1986_1.jpg,11379,1379,publish
catalogo,11380,1974 49,Tema e variazioni VII. Tema e variazione n. 4 / (Theme and Variations VII. Theme and Variation No. 4),1974 (1984),brass,50 x 20 x 10 cm,Sculptures,,,Edition of 4,1974_49.jpg,11380,1380,publish
catalogo,11381,1978 3,Salomè ,1978,brass and fabric,120 x 67 x 65 cm,Sculptures,,, ,1978_3.jpg,11381,1381,publish
catalogo,11384,1968 19,Scultura A (I pendoli) / Sculpture A (The Pendulums),1968,iron,204 x 76 x 50 cm,Sculptures,,,6 Editions,1968_19.jpg,11384,1384,publish
catalogo,11386,1974 1,Giugno / (June),1974,"brass, painted fabric and glass",116 x 112 x 50 cm,Sculptures,,,,1974_1.jpg,11386,1386,publish
catalogo,11387,1973 18 ,Clair de lune / (Moonlight),1973,white gold and Rocca crystal ,62 x 12 x 20 cm,Sculptures,,,Edition of 3 + 1 AP,1973_18_.jpg,11387,1387,publish
catalogo,11400,1981 14B,Senza titolo / (Untitled),1981,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1981_14B.jpg,11400,1400,publish
catalogo,11410,1983 2B,Senza titolo / (Untitled),1983,painted plaster ,"24 x 32,5 cm",bas reliefs,plaster/others,,,1983_2B.jpg,11410,1410,publish
catalogo,11413,1973 1B,Senza titolo / (Untitled),1973,"plaster, mixed media and fabric","50 x 70 x 3,5 cm ",bas reliefs,plaster/others,,,1973_1B.jpg,11413,1413,publish
catalogo,11414,1984 10B,Torrente / (Stream),1984,painted plastic,39 x 43 cm,bas reliefs,plaster/others,,,1984_10B.jpg,11414,1414,publish
catalogo,11415,1986 6B,Senza titolo / (Untitled),1986,plaster and mixed media,50 x 70 cm ,bas reliefs,plaster/others,,,1986_6B.jpg,11415,1415,publish
catalogo,11416,1973 5B,Senza titolo / (Untitled),1973,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1973_5B.jpg,11416,1416,publish
catalogo,11417,1973 4B,Senza titolo / (Untitled),1973,plaster and mixed media,70 x 50 cm,bas reliefs,plaster/others,,,1973_4B.jpg,11417,1417,publish
catalogo,11418,1973 7B ,Senza titolo / (Untitled),1973,"plaster, mixed media and brass","50 x 70 x 4, 5 cm ",bas reliefs,plaster/others,,,1973_7B_.jpg,11418,1418,publish
catalogo,11419,1986 2B,La lince / (The Lynx),1986,"plaster, mixed media and glass",50 x 70 cm,bas reliefs,plaster/others,,,1986_2B.jpg,11419,1419,publish
catalogo,11420,1973 9B,Senza titolo / (Untitled),1973,plaster and mixed media,"23,5 x 32,5 cm",bas reliefs,plaster/others,,,1973_9B.jpg,11420,1420,publish
catalogo,11421,1973 12B,Senza titolo / (Untitled),1973,plaster and mixed media,24 x 26 cm,bas reliefs,plaster/others,,,1973_12B.jpg,11421,1421,publish
catalogo,11425,1973 16B,Senza titolo / (Untitled),1973,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1973_16B.jpg,11425,1425,publish
catalogo,11426,1973 20B,Senza titolo / (Untitled),1973,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1973_20B.jpg,11426,1426,publish
catalogo,11430,1973 24B,Senza titolo / (Untitled),1973,painted plaster,33 x 24 cm,bas reliefs,plaster/others,,,1973_24B.jpg,11430,1430,publish
catalogo,11434,1974 1B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1974_1B.jpg,11434,1434,publish
catalogo,11437,1974 5B ,Senza titolo / (Untitled),1974,plaster and mixed media,70 x 50 cm,bas reliefs,plaster/others,,,1974_5B_.jpg,11437,1437,publish
catalogo,11438,1973 2B,Senza titolo / (Untitled),1973,"plaster, mixed media and fabric","50 x 70 x 3,5 cm ",bas reliefs,plaster/others,, ,1973_2B.jpg,11438,1438,publish
catalogo,11439,1973 3B,Senza titolo / (Untitled),1973,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1973_3B.jpg,11439,1439,publish
catalogo,11453,1984 16B,Aquila / (Eagle),1984,plaster and mixed media,"40 x  49,5 x 8 cm",bas reliefs,plaster/others,,,1984_16B.jpg,11453,1453,publish
catalogo,11472,1982 9B,Senza titolo / (Untitled),1982,plaster and mixed media,"21 x 58,5 cm",bas reliefs,plaster/others,, ,1982_9B.jpg,11472,1472,publish
catalogo,11475,1975 26B,Senza titolo / (Untitled),1975,"plaster, mixed media, paper and fabric",50 x 70 cm,bas reliefs,plaster/others,,,1975_26B.jpg,11475,1475,publish
catalogo,11496,1973 8B,Senza titolo / (Untitled),1973,plaster and mixed media,32 x  24 cm,bas reliefs,plaster/others,,,1973_8B.jpg,11496,1496,publish
catalogo,11499,1974 6B,Senza titolo / (Untitled),1974,"plaster, mixed media, brass and fabric",50 x 35 cm,bas reliefs,plaster/others,,,1974_6B.jpg,11499,1499,publish
catalogo,11504,1976 20B,Senza titolo / (Untitled),circa 1976,painted plaster ,"33 x 24,5 cm",bas reliefs,plaster/others,,,1976_20B.jpg,11504,1504,publish
catalogo,11506,1983 3B,Senza titolo / (Untitled),1983,painted plaster ,33 x 24 cm,bas reliefs,plaster/others,,,1983_3B.jpg,11506,1506,publish
catalogo,11507,1984 1B,Senza titolo / (Untitled),1984,"plaster, mixed media and glass ","50 x 35,3 cm",Scultura,Bassorilievo,,,1984_1B.jpg,11507,1507,publish
catalogo,11508,1976 24B,Senza titolo / (Untitled),circa 1976,plaster and mixed media,49 x 34  cm,bas reliefs,plaster/others,,,1976_24B.jpg,11508,1508,publish
catalogo,11512,1970 6B,Senza titolo / (Untitled),circa 1970,plaster and mixed media,"32,5 x 24 cm",bas reliefs,plaster /others,,,1970_6B.jpg,11512,1512,publish
catalogo,11513,1978 15B,Senza titolo / (Untitled),1978,plaster and mixed media,"49,7 x 35 cm",bas reliefs,plaster/others,,,1978_15B.jpg,11513,1513,publish
catalogo,11514,1984 6B,Senza titolo / (Untitled),1984,plaster and mixed media,"52 x 50 x 3,5 cm",bas reliefs,plaster/others,,,1984_6B.jpg,11514,1514,publish
catalogo,11516,1970 5B,Senza titolo / (Untitled),circa 1970,plaster and mixed media,"54,5 x 113 x 3 cm",bas reliefs,plaster /others,,,1970_5B.jpg,11516,1516,publish
catalogo,11517,1970 3B,Senza titolo / (Untitled),1970,"plaster, mixed media, brass and fabric",50 x 35 cm,bas reliefs,plaster /others,,,1970_3B.jpg,11517,1517,publish
catalogo,11518,1970 4B,Senza titolo / (Untitled),1970,"plaster, mixed media and painted aluminium","50 x 70 x 3,8 cm ",bas reliefs,plaster /others,,,1970_4B.jpg,11518,1518,publish
catalogo,11519,1975 4B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_4B.jpg,11519,1519,publish
catalogo,11521,1984 7B,Senza titolo / (Untitled),1984,plaster and mixed media,53 x 52 x 4  cm,bas reliefs,plaster/others,,,1984_7B.jpg,11521,1521,publish
catalogo,11524,1973 21B,Senza titolo / (Untitled),1973,plaster and mixed media,32 x 24 cm,bas reliefs,plaster/others,,,1973_21B.jpg,11524,1524,publish
catalogo,11525,1971 7B,Tramonto nel canneto / (Sunset in the Rushes),1971,gold,30 x 30 cm,bas reliefs,metals,,Edition of 1 + 1 AP,1971_7B.jpg,11525,1525,publish
catalogo,11528,1970 7B,Bassorilievo / (Bas relief),circa 1970,brass,30 x 30 x 4 cm,bas reliefs,metals,,,1970_7B.jpg,11528,1528,publish
catalogo,11529,1975 67B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,, ,1975_67B.jpg,11529,1529,publish
catalogo,11530,1970 12B,Senza titolo / (Untitled),1970,painted plaster,50 x 70 cm,bas reliefs,plaster /others,,,1970_12B.jpg,11530,1530,publish
catalogo,11530,1970 13,Contrappunto III / (Counterpoint III),1970,stainless steel  ,100 x 100 x 28 cm,Sculptures,,,Edition of 3 + 1 AP,1970_13.jpg,11530,1530,publish
catalogo,11530,1970 13B,Senza titolo / (Untitled),circa 1970,plaster and mixed media,50 x 35 cm,bas reliefs,plaster /others,,,1970_13B.jpg,11530,1530,publish
catalogo,11530,1970 15,Contrappunto III / (Counterpoint III),1970,gold and silver,"25 x 25 x 7,3 cm",Sculptures,,,Edition of 3 + 1 AP,1970_15.jpg,11530,1530,publish
catalogo,11530,1970 16,Contrappunto IV / (Counterpoint IV),1970,"brass, cardboard and tape (prototype)",25 x 25 x 10 cm,Scultura,,,,1970_16.jpg,11530,1530,publish
catalogo,11530,1970 1B,Senza titolo / (Untitled),1970,stainless steel,90 x 90 cm,bas reliefs,metals,,,1970_1B.jpg,11530,1530,publish
catalogo,11530,1970 21,Giardino pensile / (Hanging Garden) ,1970,stainless steel and nickeled brass ,47 x 90 x 11 cm,Sculptures,,,Edition of 3 + 1 AP,1970_21.jpg,11530,1530,publish
catalogo,11530,1970 22,Tre piani /(Three Levels),1970,stainless steel  ,83 x 50 x 17 cm,Sculptures,,,Edition of 3 + 1 AP,1970_22.jpg,11530,1530,publish
catalogo,11530,1970 23,Le guglie / (The Spires),1970,brass,100 x 32 x 29 cm,Sculptures,,,,1970_23.jpg,11530,1530,publish
catalogo,11530,1970 28,In viaggio verso l'infinito / (Travelling Toward Infinity),circa 1970,brass,25 x 45 x 8 cm,Sculptures,,,,1970_28.jpg,11530,1530,publish
catalogo,11530,1970 29,In cerca di equilibrio (Looking for Balance),1970,brass,"75 x 31 x 23,5 cm",Sculptures,,,,1970_29.jpg,11530,1530,publish
catalogo,11530,1970 2B,Bassorilievo Archi / (Bas relief Arches),1970,stainless steel ,90 x 90 x 4 cm,bas reliefs,metals,,Edition of 3 + 1 AP,1970_2B.jpg,11530,1530,publish
catalogo,11530,1970 3,Denominatore / (Denominator),1970,"brass, painted fabric, plastic and bronze",78 x 55 x 30 cm,Sculptures,,,     ,1970_3.jpg,11530,1530,publish
catalogo,11530,1970 31,Scherzo / (Joke),1970,brass,38 x 8 x 3 cm,Sculptures,,, ,1970_31.jpg,11530,1530,publish
catalogo,11530,1970 34,Senza titolo / (Untitled),circa 1970,"brass, painted paper and fabric","30 x 14 x 6,5 cm",Sculptures,,,,1970_34.jpg,11530,1530,publish
catalogo,11530,1970 35,L'altalena / (The Swing),1970,brass ,44 x 25 x 13 cm,Sculptures,scultura,,Editions of 2,1970_35.jpg,11530,1530,publish
catalogo,11532,1971 1B,Bassorilievo Curve / (Bas relief Curves),1971,brass ,40 x 40 x 4 cm,bas reliefs,metals,,,1971_1B.jpg,11532,1532,publish
catalogo,11533,1971 2B,Bassorilievo Curve / (Bas relief Curves),1971,stainless steel ,"90 x 90 x7,5 cm",bas reliefs,metals,,3 es. + 1 p. a.,1971_2B.jpg,11533,1533,publish
catalogo,11534,1971 6B,Tramonto nel canneto / (Sunset in the Rushes),1971,brass and copper,30 x 30 cm,bas reliefs,metals,,,1971_6B.jpg,11534,1534,publish
catalogo,11536,1971 3B,Bassorilievo Curve / (Bas relief Curves),1971,stainless steel,180 x 180 cm,bas reliefs,metals,,,1971_3B.jpg,11536,1536,publish
catalogo,11537,1971 4B,Bassorilievo Rete / (Bas relief Net),1971,brass (prototype),"31,5 x 24 x 5 cm",bas reliefs,metals,,,1971_4B.jpg,11537,1537,publish
catalogo,11538,1972 1B,Bassorilievo Arpioni / (Bas relief Arpioni),1972,stainless steel,90 x 90 cm,bas reliefs,metals,,,1972_1B.jpg,11538,1538,publish
catalogo,11539,1972 3B,Bassorilievo Catenelle / (Bas relief Little Chains),1972,brass ,33 x 28 x 5 cm,bas reliefs,metals,,,1972_3B.jpg,11539,1539,publish
catalogo,11541,1972 2B,Bassorilievo Losanghe / (Bas relief Diamond),1972,stainless steel,212 x 180 x 18 cm,Sculptures,bas reliefs,, ,1972_2B.jpg,11541,1541,publish
catalogo,11544,1974 14B,Autoritratto / (Self Portrait),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_14B.jpg,11544,1544,publish
catalogo,11546,1974 17B,Senza titolo / (Untitled),1974,plaster and mixed media,32 x 24 cm,bas reliefs,plaster/others,,,1974_17B.jpg,11546,1546,publish
catalogo,11547,1974 18B,Senza titolo / (Untitled),1974,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1974_18B.jpg,11547,1547,publish
catalogo,11548,1974 19B,Senza titolo / (Untitled),1974,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1974_19B.jpg,11548,1548,publish
catalogo,11549,1974 20B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 70 cm,bas reliefs,metals,,,1974_20B.jpg,11549,1549,publish
catalogo,11550,1974 21B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1974_21B.jpg,11550,1550,publish
catalogo,11551,1974 22B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1974_22B.jpg,11551,1551,publish
catalogo,11553,1974 24B,Senza titolo / (Untitled),1974,plaster and mixed media ,24 x 26 cm,bas reliefs,plaster/others,,,1974_24B.jpg,11553,1553,publish
catalogo,11558,1974 32B,Senza titolo / (Untitled),1974,plaster and mixed media,24 x 26 cm,bas reliefs,plaster/others,,,1974_32B.jpg,11558,1558,publish
catalogo,11559,1974 33B,Senza titolo / (Untitled),1974,"plaster, mixed media and collage",32 x 24 cm,bas reliefs,plaster/others,,,1974_33B.jpg,11559,1559,publish
catalogo,11569,1974 46B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,, ,1974_46B.jpg,11569,1569,publish
catalogo,11570,1974 48B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_48B.jpg,11570,1570,publish
catalogo,11572,1974 50B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_50B.jpg,11572,1572,publish
catalogo,11574,1974 52B ,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_52B_.jpg,11574,1574,publish
catalogo,11576,1974 55B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_55B.jpg,11576,1576,publish
catalogo,11577,1974 57B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_57B.jpg,11577,1577,publish
catalogo,11578,1974 56B,Senza titolo / (Untitled),1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_56B.jpg,11578,1578,publish
catalogo,11579,1974 59B,Lo sguardo / (The Gaze),1974,"plaster, fabric, glass and brass",50 x 35 cm,bas reliefs,plaster/others,,,1974_59B.jpg,11579,1579,publish
catalogo,11585,1974 67B,Senza titolo / (Untitled),circa 1974,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1974_67B.jpg,11585,1585,publish
catalogo,11587,1974 70B,Senza titolo / (Untitled),circa 1974,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1974_70B.jpg,11587,1587,publish
catalogo,11590,1974 74B,Senza titolo / (Untitled),circa 1974,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1974_74B.jpg,11590,1590,publish
catalogo,11594,1976 1B,Senza titolo / (Untitled),1976,plaster and mixed media,70 x 50 cm,bas reliefs,plaster/others,,,1976_1B.jpg,11594,1594,publish
catalogo,11595,1975 1B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1975_1B.jpg,11595,1595,publish
catalogo,11597,1975 3B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_3B.jpg,11597,1597,publish
catalogo,11599,1975 6B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_6B.jpg,11599,1599,publish
catalogo,11602,1975 10B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_10B.jpg,11602,1602,publish
catalogo,11603,1975 11B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_11B.jpg,11603,1603,publish
catalogo,11605,1975 14B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_14B.jpg,11605,1605,publish
catalogo,11612,1975 23B,Senza titolo / (Untitled),1975,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1975_23B.jpg,11612,1612,publish
catalogo,11614,1975 28B,Senza titolo / (Untitled),1975,plaster and mixed media,32 x 24 cm,bas reliefs,plaster/others,,,1975_28B.jpg,11614,1614,publish
catalogo,11615,1975 30B,Senza titolo / (Untitled),1975,"plaster, mixed media, brass and wood",50 x 70 x 4 cm,bas reliefs,plaster/others,,,1975_30B.jpg,11615,1615,publish
catalogo,11616,1975 32B,Senza titolo / (Untitled),1975,"plaster, mixed media and fabric",26 x 24 cm,bas reliefs,plaster/others,,,1975_32B.jpg,11616,1616,publish
catalogo,11617,1975 33B,Senza titolo / (Untitled),1975,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,, ,1975_33B.jpg,11617,1617,publish
catalogo,11621,1975 38B,Senza titolo / (Untitled),1975,plaster and mixed media,24 x 26 cm,bas reliefs,plaster/others,,,1975_38B.jpg,11621,1621,publish
catalogo,11624,1975 43B,Senza titolo / (Untitled),1975,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1975_43B.jpg,11624,1624,publish
catalogo,11625,1975 44B,Senza titolo / (Untitled),1975,"plaster, mixed media, paper and fabric ",26 x 24 cm,bas reliefs,plaster/others,,,1975_44B.jpg,11625,1625,publish
catalogo,11629,1975 51B,Senza titolo / (Untitled),1975,mixed media on paper fixed on plaster ,50 x 35 x 1 cm,bas reliefs,plaster/others,,,1975_51B.jpg,11629,1629,publish
catalogo,11633,1975 55B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_55B.jpg,11633,1633,publish
catalogo,11634,1975 56B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_56B.jpg,11634,1634,publish
catalogo,11636,1975 59B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_59B.jpg,11636,1636,publish
catalogo,11638,1975 61B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_61B.jpg,11638,1638,publish
catalogo,11640,1975 64B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_64B.jpg,11640,1640,publish
catalogo,11643,1975 69B,Senza titolo / (Untitled),1975,plaster and mixed media,"50 x 35 x 1,1 cm",bas reliefs,plaster/others,,,1975_69B.jpg,11643,1643,publish
catalogo,11647,1975 74B,Senza titolo / (Untitled),1975,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1975_74B.jpg,11647,1647,publish
catalogo,11651,1975 80B,Senza titolo / (Untitled),circa 1975,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,,,1975_80B.jpg,11651,1651,publish
catalogo,11654,1975 84B,Senza titolo / (Untitled),circa 1975,plaster and mixed media,"21,5 x 24 cm",bas reliefs,plaster/others,,,1975_84B.jpg,11654,1654,publish
catalogo,11655,1975 86B,Senza titolo / (Untitled),circa 1975,"paintd plaster, fabric, brass and glass",50 x 70 cm,bas reliefs,plaster/others,,,1975_86B.jpg,11655,1655,publish
catalogo,11657,1976 4B,Senza titolo / (Untitled),1976,plaster and mixed media,"50 x 34,7 x 1 cm",bas reliefs,plaster/others,,,1976_4B.jpg,11657,1657,publish
catalogo,11658,1976 6B,Senza titolo / (Untitled),1976,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1976_6B.jpg,11658,1658,publish
catalogo,11659,1977 2B,Parade ,1977,"plaster, mixed media and paper","50 x 70 x 6,5 cm",bas reliefs,plaster/others,,,1977_2B.jpg,11659,1659,publish
catalogo,11662,1976 10B,Senza titolo / (Untitled),1976,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1976_10B.jpg,11662,1662,publish
catalogo,11665,1976 15B,Senza titolo / (Untitled),1976,plaster and mixed media,50 x 35 cm,bas reliefs,plaster/others,,,1976_15B.jpg,11665,1665,publish
catalogo,11668,1976 23B,Senza titolo / (Untitled),1975 + 1976,plaster and mixed media,26 x 24 cm,bas reliefs,plaster/others,,,1976_23B.jpg,11668,1668,publish
catalogo,11670,1976 25B,Senza titolo / (Untitled),circa 1976,plaster and mixed media,32 x 24 cm,bas reliefs,plaster/others,,,1976_25B.jpg,11670,1670,publish
catalogo,11675,1977 7B,Tizzoni di bambù scoppiano in aria rallegrando la notte all'incendiario / (Bamboo firebrands burst in the air brightening the incendiary night),1977,plaster and mixed media,50 x 71 cm ,bas reliefs,plaster/others,,,1977_7B.jpg,11675,1675,publish
